1055 4
0.7069 -0.0156 0.7069 0.0156
0.6615 0.2498 0.6615 -0.2498
0.7071 -0.0031 0.7071 0.0031
0.5756 -0.4107 0.5756 0.4107
0.699 -0.1067 0.699 0.1067
0.5028 0.4972 0.5028 -0.4972
0.6368 0.3073 0.6368 -0.3073
0.3345 -0.623 0.3345 0.623
0.642 -0.2963 0.642 0.2963
0.6783 -0.1996 0.6783 0.1996
-0.2373 0.6661 -0.2373 -0.6661
0.5018 0.4982 0.5018 -0.4982
0.6228 -0.3349 0.6228 0.3349
0.5791 0.4058 0.5791 -0.4058
0.3996 -0.5833 0.3996 0.5833
0.7064 -0.0319 0.7064 0.0319
0.5038 0.4961 0.5038 -0.4961
0.6926 -0.1423 0.6926 0.1423
0.7025 0.0805 0.7025 -0.0805
0.6935 0.1379 0.6935 -0.1379
-0.1222 0.6965 -0.1222 -0.6965
0.3326 0.624 0.3326 -0.624
0.5962 -0.3802 0.5962 0.3802
0.6217 0.3369 0.6217 -0.3369
0.4267 0.5639 0.4267 -0.5639
0.7038 0.0682 0.7038 -0.0682
0.6972 0.118 0.6972 -0.118
0.6691 -0.2287 0.6691 0.2287
0.4846 0.5149 0.4846 -0.5149
0.5277 0.4707 0.5277 -0.4707
0.7011 -0.0923 0.7011 0.0923
0.4043 0.5801 0.4043 -0.5801
0.6176 0.3444 0.6176 -0.3444
0.5173 0.4821 0.5173 -0.4821
0.016 -0.7069 0.016 0.7069
0.068 0.7038 0.068 -0.7038
0.3691 -0.6031 0.3691 0.6031
0.578 -0.4073 0.578 0.4073
0.3891 0.5904 0.3891 -0.5904
0.6125 -0.3533 0.6125 0.3533
0.6797 0.1949 0.6797 -0.1949
-0.0189 0.7069 -0.0189 -0.7069
0.707 -0.012 0.707 0.012
0.5332 0.4645 0.5332 -0.4645
0.7071 0.0012 0.7071 -0.0012
0.706 -0.0402 0.706 0.0402
-0.4618 0.5354 -0.4618 -0.5354
0.7044 0.0613 0.7044 -0.0613
0.6087 0.3598 0.6087 -0.3598
0.4089 -0.5769 0.4089 0.5769
0.5435 -0.4524 0.5435 0.4524
0.707 0.0091 0.707 -0.0091
0.7058 0.0424 0.7058 -0.0424
-0.313 -0.634 -0.313 0.634
0.6975 -0.116 0.6975 0.116
0.6937 0.1371 0.6937 -0.1371
-0.2749 0.6515 -0.2749 -0.6515
0.6817 -0.1878 0.6817 0.1878
0.6369 0.3072 0.6369 -0.3072
0.4573 0.5394 0.4573 -0.5394
-0.466 0.5318 -0.466 -0.5318
0.6794 0.1959 0.6794 -0.1959
0.68 0.194 0.68 -0.194
0.7069 -0.0166 0.7069 0.0166
0.4127 0.5742 0.4127 -0.5742
0.6836 0.1809 0.6836 -0.1809
0.4415 0.5523 0.4415 -0.5523
-0.3665 -0.6047 -0.3665 0.6047
-0.3378 0.6212 -0.3378 -0.6212
0.68 0.1941 0.68 -0.1941
-0.4977 0.5023 -0.4977 -0.5023
-0.0976 0.7003 -0.0976 -0.7003
0.3708 -0.6021 0.3708 0.6021
0.7068 0.0202 0.7068 -0.0202
0.3392 -0.6204 0.3392 0.6204
0.507 -0.4929 0.507 0.4929
0.6996 0.1028 0.6996 -0.1028
-0.2818 -0.6485 -0.2818 0.6485
0.099 0.7001 0.099 -0.7001
-0.4817 0.5177 -0.4817 -0.5177
0.6141 -0.3506 0.6141 0.3506
0.3348 0.6228 0.3348 -0.6228
0.4954 0.5045 0.4954 -0.5045
0.0149 -0.7069 0.0149 0.7069
0.208 0.6758 0.208 -0.6758
-0.4954 0.5045 -0.4954 -0.5045
-0.431 0.5606 -0.431 -0.5606
-0.2335 -0.6674 -0.2335 0.6674
-0.4362 -0.5565 -0.4362 0.5565
0.5159 -0.4836 0.5159 0.4836
0.6777 -0.2017 0.6777 0.2017
0.6831 -0.1827 0.6831 0.1827
-0.4787 0.5204 -0.4787 -0.5204
-0.1981 -0.6788 -0.1981 0.6788
0.6144 -0.3501 0.6144 0.3501
0.6517 -0.2744 0.6517 0.2744
0.6952 -0.129 0.6952 0.129
0.0159 -0.7069 0.0159 0.7069
-0.299 0.6408 -0.299 -0.6408
0.2943 0.6429 0.2943 -0.6429
0.4955 0.5044 0.4955 -0.5044
0.6398 -0.3011 0.6398 0.3011
