1055 4
-0.5798 -0.2245 -0.7645 -0.1702
0.6553 0.2502 0.6033 -0.3795
-0.7856 0.1268 -0.6022 0.0643
0.6937 0.2727 0.2133 0.6316
0.6581 -0.4843 0.5749 0.0428
-0.3991 -0.5222 -0.6021 0.4534
0.552 0.2298 0.6403 -0.4822
0.108 -0.5283 0.1746 0.8239
-0.677 0.0321 -0.5271 -0.5126
-0.7233 0.1324 -0.6611 -0.1491
0.0584 0.7835 -0.409 -0.4642
-0.4105 -0.4082 -0.7243 0.3746
0.5555 -0.3773 0.7172 0.1864
0.333 0.1525 0.9051 -0.2161
0.456 -0.4628 0.5174 0.5569
0.7526 -0.1537 0.6288 -0.1205
-0.2829 -0.4385 -0.8149 0.2524
-0.7546 0.3384 -0.5506 -0.1136
0.5838 0.3164 0.7477 0.0062
-0.207 0.6656 -0.6175 0.3644
-0.4849 0.5776 -0.0446 -0.6552
-0.2238 -0.7693 -0.2028 0.563
-0.6256 0.1845 -0.6012 -0.4616
-0.4606 -0.4228 -0.6034 0.495
-0.5454 -0.5813 -0.188 0.5739
0.3131 0.3213 0.7175 -0.5328
0.5953 0.2584 0.748 -0.1389
0.7499 -0.2558 0.5751 0.2039
0.501 0.5567 0.6409 -0.1687
-0.4993 -0.1929 -0.8008 0.2687
0.763 -0.4201 0.4729 0.1333
-0.3992 -0.5775 -0.4083 0.5835
-0.513 -0.3255 -0.7311 0.3105
0.5184 0.4979 0.618 -0.3186
0.1405 -0.4865 -0.2664 0.8201
0.0231 0.8021 0.2367 -0.5478
-0.2347 0.5894 -0.4452 -0.6319
-0.6526 0.2956 -0.2726 -0.6423
0.566 0.4581 0.0006 -0.6854
0.6153 -0.5049 0.5695 0.2053
-0.2827 -0.2998 -0.7605 0.5019
0.3699 -0.6096 0.0073 0.7011
-0.3781 -0.0551 -0.917 -0.1149
0.8925 0.1859 0.3483 -0.218
0.7645 -0.1017 0.5767 -0.2694
-0.7422 0.4388 -0.4883 -0.135
-0.4668 0.5476 -0.4654 -0.5154
-0.4598 -0.2861 -0.6734 0.5032
0.7421 0.4247 0.393 -0.3384
-0.4367 0.4419 -0.7613 -0.1856
0.7731 -0.4346 0.2098 0.4115
-0.5125 -0.0667 -0.8115 0.2728
0.8464 -0.2552 0.4664 -0.0298
-0.2922 -0.621 -0.4875 0.5397
-0.7457 0.2707 -0.5981 0.1135
-0.6896 -0.0483 -0.659 0.2963
-0.3241 0.8665 -0.1445 -0.3512
-0.4214 0.0746 -0.9035 -0.0212
0.849 0.3646 0.2278 -0.3073
-0.5277 -0.2878 -0.3395 0.7235
-0.6684 0.1873 -0.3936 -0.6028
0.8094 0.0402 0.5857 -0.0132
0.4761 0.0158 0.8493 -0.2275
0.7843 -0.0296 0.6164 -0.0636
0.4798 0.4599 0.3316 -0.6696
0.7396 0.3629 0.5361 -0.1841
-0.3618 -0.5657 -0.4684 0.5742
0.4762 0.6773 0.2194 -0.5161
0.573 -0.5999 0.1877 0.526
0.5087 0.0513 0.8431 -0.1668
-0.2678 0.3918 -0.8235 -0.3108
0.0482 -0.6616 0.1565 0.7317
0.4228 -0.5277 0.2541 0.6915
0.8199 0.3436 0.4528 -0.0683
