0.5694,-0.7762,-0.2668,0.0456
-0.1505,-0.924,0.0286,0.3504
-0.3423,-0.8389,0.4018,-0.1328
0.8791,-0.413,-0.0578,0.2309
-0.9003,0.2452,0.13,0.3353
0.6556,-0.6797,-0.1949,0.2649
-0.0633,-0.9675,-0.1516,-0.192
0.7029,0.6259,0.0227,0.3371
-0.5674,-0.7303,0.3678,0.0971
0.7106,0.5934,-0.018,0.3776
0.574,-0.7476,-0.3329,0.027
0.2733,0.8773,-0.2785,-0.2796
0.6614,-0.6033,0.4456,-0.0103
-0.8804,0.4239,-0.1186,0.1764
0.0735,0.918,-0.0971,-0.3774
0.6077,0.2964,0.4438,-0.5881
-0.3445,0.9333,0.0788,-0.064
0.129,-0.9524,0.2706,0.055
0.724,0.6369,0.2648,-0.0069
-0.1597,0.9381,0.04,0.3049
0.9149,-0.2173,-0.3182,-0.1203
-0.6585,-0.7399,0.0551,0.1258
-0.0112,-0.9706,-0.0532,0.2345
0.9171,-0.3628,-0.1504,0.0685
-0.8828,0.4507,0.1136,0.0682
-0.7443,-0.5723,-0.0021,0.3441
-0.1764,0.9336,0.2168,0.2241
0.4096,-0.8668,-0.2644,-0.1048
-0.3774,-0.8413,0.3774,-0.0865
0.2783,-0.6089,0.6258,0.4002
-0.8786,0.4443,-0.0907,0.1497
-0.2049,0.9247,0.2965,0.1222
0.2825,0.9207,-0.1081,-0.2465
0.5365,0.8152,0.169,0.1383
0.6264,0.7401,0.2361,0.0641
-0.2913,-0.8461,0.1342,0.4258
0.9921,0.0581,0.0648,0.0905
0.3011,0.8914,-0.3076,-0.142
-0.2111,0.8951,0.2111,-0.3312
-0.0774,0.9208,0.2381,-0.2992
0.5118,0.7649,0.2745,0.2785
0.9477,-0.2557,-0.1821,0.0577
0.8447,-0.3276,-0.3874,0.1702
-0.4813,0.8532,-0.1619,0.1187
-0.4657,-0.7784,-0.152,0.3925
-0.0735,-0.9351,-0.1391,0.3176
-0.5603,0.7773,0.107,0.2652
-0.0472,-0.9217,-0.1002,-0.3717
0.7565,0.5772,-0.0875,0.2948
0.8017,0.4295,-0.088,0.4062
0.6564,-0.744,-0.1242,-0.0161
-0.6601,-0.6311,-0.3967,0.0927
-0.9635,0.1272,-0.0661,-0.2263
-0.4172,0.869,-0.2374,0.12
-0.0372,-0.9724,0.2259,0.0451
-0.7706,-0.556,0.2291,0.2111
-0.6666,0.7307,-0.0072,0.1474
-0.4122,-0.8383,-0.3482,0.0779
0.6288,-0.6814,0.259,-0.2707
-0.8179,0.5221,0.2119,0.1165
-0.1364,0.9795,0.1452,0.0291
-0.4956,0.8621,-0.0372,0.0992
0.3604,-0.903,0.2101,0.1032
0.7525,0.625,0.117,0.1717
0.9504,-0.0345,-0.3038,-0.0564
0.194,0.6268,-0.7033,0.2734
-0.935,0.0499,0.3348,0.1053
0.1258,-0.9327,0.2425,-0.2353
0.8371,-0.4337,-0.3312,0.0384
0.6361,-0.7716,-0,-0
0.3531,-0.8461,-0.3786,-0.1271
-0.8744,0.4737,-0.0575,-0.0877
-0.1188,-0.9298,-0.1406,0.3187
-0.2929,-0.8766,0.055,0.3778
-0.2714,-0.951,0.0324,0.1445
0.6008,-0.2107,-0.689,-0.3463
0.9827,-0.112,0.0167,0.1469
-0.4256,-0.8461,-0.0831,0.3101
-0.1343,0.9688,0.2047,0.0374
0.9488,0.2023,-0.2422,0.0137
0.8125,0.378,-0.4434,0.0178
0.5705,0.7924,0.0754,0.2023
0.6592,0.7178,-0.2116,0.0734
-0.9043,0.1492,-0.3531,0.1877
0.5221,-0.1839,0.7223,0.4145
-0.803,0.4614,0.3763,-0.0271
-0.876,-0.3253,0.2903,0.2062
-0.8398,0.4557,-0.2142,0.2029
0.194,-0.9191,-0.3377,0.0603
0.4123,-0.83,-0.3136,0.2067
0.8052,-0.4394,-0.2905,0.2722
-0.1863,0.903,-0.1298,0.3648
0.2649,0.9545,0.1045,0.0888
0.8309,0.5508,0.0606,0.0506
0.1561,0.5439,-0.3598,0.7419
0.2911,0.4607,0.1514,0.8246
0.1741,-0.9263,-0.0475,0.3308
0.8858,0.2859,0.3656,-0.0084
0.0062,-0.9938,0.0782,-0.0782
-0.9164,-0.1073,0.1354,0.361
-0.6118,-0.7371,0.0942,0.2711
-0.7992,-0.5237,-0.2655,-0.1288
-0.5418,0.2939,0.2856,0.7338
0.8845,-0.3539,-0.2126,0.2172
0.2765,-0.9301,0.1704,0.1716
0.7004,-0.6318,-0.0498,0.3284
-0.8786,0.4772,0.0007,0.0195
-0.3719,-0.9173,0.1219,0.0732
0.923,-0.0749,0.2191,0.3073
-0.8669,0.297,0.1738,0.3607
-0.915,-0.193,0.3212,-0.1498
-0.7783,0.4934,0.0259,0.3875
-0.4342,0.8324,0.2447,0.2423
-0.4096,0.8726,0.2548,-0.0763
0.8622,0.468,-0.1936,0.0089
0.5527,-0.1437,0.762,0.3052
-0.6921,-0.609,0.3705,-0.1135
0.0096,-0.9431,-0.2804,0.1785
0.0344,-0.9216,-0.3713,0.1082
0.9298,-0.0052,0.1373,-0.3415
0.8948,-0.3661,0.1737,0.1873
-0.0545,-0.6413,0.7632,0.0571
0.8764,0.4052,0.2094,-0.1545
0.824,0.4951,-0.142,0.2363
-0.3372,0.8762,-0.0467,0.3412
0.9485,-0.2646,-0.165,0.0547
0.4628,-0.2436,-0.7678,0.37
0.7408,-0.6386,0.0047,0.2082
0.2553,-0.4203,-0.1245,0.8618
0.0904,0.5122,0.3645,0.7724
0.9437,-0.0936,0.0222,0.3166
-0.6866,0.6224,0.2959,-0.2317
0.2177,0.9436,-0.1888,0.1627
0.668,0.6915,0.2607,0.0877
-0.9091,0.257,-0.2712,0.1843
-0.5174,-0.7566,-0.3194,-0.2407
0.2935,-0.9013,0.0233,0.3178
-0.6355,-0.6797,0.1949,0.31
0.5448,-0.8203,-0.1495,-0.0887
-0.3986,0.9086,-0.0724,0.1014
0.9048,0.1165,0.3868,0.1346
0.8865,0.394,-0.0286,0.2409
-0.2824,-0.9491,0.0478,0.131
0.8148,0.499,-0.0691,0.2868
0.2905,0.5961,-0.6203,0.419
0.7272,0.6409,0.1059,0.2218
-0.0693,0.9545,0.2286,0.1785
0.5834,-0.7887,0.0675,0.1817
-0.3423,-0.9217,0.1412,0.1152
0.2848,-0.9493,-0.0619,0.1177
-0.8202,-0.4657,0.0201,0.3318
0.5262,-0.8387,-0.0263,0.1378
0.8186,0.4757,-0.2853,0.1487
-0.3824,-0.9219,-0.0314,-0.0531
0.7281,-0.6338,0.0036,0.261
-0.7043,0.671,-0.1015,0.2084
0.881,-0.3503,-0.2164,0.2331
-0.6361,0.7167,-0.2362,-0.161
0.918,0.2005,-0.3357,-0.066
0.7339,-0.5986,0.3207,0.014
-0.2629,0.9236,-0.2788,0.0147
0.0099,0.9898,-0.0866,-0.1128
-0.5915,0.7635,-0.2156,-0.1442
0.3527,0.913,-0.1475,0.1427
-0.6089,0.241,-0.1805,0.7339
0.9263,-0.3339,-0.0755,-0.1573
0.7065,-0.5998,-0.3122,-0.2087
-0.7578,0.52,-0.3888,0.0642
0.3011,0.9263,-0.1244,0.1892
0.716,0.6696,0.1058,0.1666
0.9562,-0.1417,-0.1867,0.1753
0.9401,-0.2819,0.0378,0.1878
0.9257,0.1826,0.3095,-0.1179
-0.7109,0.6867,-0.1405,-0.0567
0.3408,-0.8876,-0.0139,0.3097
0.6304,0.6821,-0.1013,0.3563
-0.9233,-0.2679,-0.2728,0.0354
-0.8599,-0.3861,0.3016,0.1433
0.3474,0.8618,-0.1231,0.3484
-0.7762,-0.5694,0.0577,0.2644
-0.9155,-0.3267,0.1037,-0.2106
0.6336,0.2528,-0.3518,0.641
0.461,-0.8702,0.1493,0.0891
0.8303,0.5005,-0.0503,0.2397
-0.1773,0.5788,-0.7883,0.1099
-0.6604,-0.7419,-0.0945,-0.0675
-0.8174,0.4769,-0.064,0.3167
0.4555,-0.8581,0.1591,0.1756
-0.5564,0.8071,0.1491,-0.1292
-0.713,0.6275,0.2843,0.1303
-0.9345,0.3401,-0.0358,-0.0982
0.2262,-0.9268,0.0211,0.299
0.0877,-0.973,0.1469,0.1549
-0.6012,0.791,-0.0292,0.1093
0.9516,0.1594,0.1235,0.2319
-0.77,0.6265,0.1132,0.0419
-0.1269,0.9041,0.199,-0.3562
