224 4
0.141 0.6929 0.6579 0.2592
0.5823 0.0608 0.8106 0.0122
-0.5817 -0.6562 -0.2943 0.38
-0.1724 0.6461 -0.0264 -0.7431
0.4889 -0.3437 0.8017 0.0099
-0.7901 -0.3441 -0.3314 -0.3842
-0.1506 -0.4161 -0.5993 0.6671
0.7335 -0.3312 0.5616 -0.192
0.1704 0.8067 -0.3581 -0.4382
0.5312 -0.0431 0.8228 0.1973
0.536 0.0023 0.3975 -0.7448
-0.0768 0.3995 0.1865 -0.8943
-0.3225 0.536 -0.4166 -0.6597
-0.33 -0.5639 0.2172 0.7252
0.4269 -0.7861 0.3727 0.2468
0.1504 0.44 0.525 -0.7129
0.9012 0.0998 0.3713 -0.2
0.8173 0.1695 0.5018 -0.2271
0.4612 0.3837 0.7778 -0.1875
-0.5426 -0.6174 -0.202 0.5325
0.8772 0.1344 0.4547 -0.0762
0.0565 0.7524 0.3573 -0.5505
-0.2079 -0.573 -0.7052 0.3622
0.8337 0.089 0.4223 -0.3445
-0.1626 0.4568 -0.8177 -0.3102
0.5662 -0.3481 0.1867 0.7235
0.6681 0.1807 0.7062 0.1493
0.0525 -0.5335 0.8317 -0.145
0.0585 0.7422 -0.0154 -0.6674
0.2361 0.7394 -0.03 -0.6298
0.1939 -0.6736 -0.1959 0.6858
0.061 0.7159 -0.05 -0.6938
0.4964 0.6622 0.5589 -0.0529
-0.4163 -0.2878 -0.121 0.854
0.7943 -0.5121 0.3267 -0.0107
-0.2603 -0.6455 0.1757 0.6963
0.6639 0.608 0.3836 -0.206
0.6729 0.2247 0.7035 -0.0435
0.2138 -0.6522 -0.6994 0.1994
0.6424 -0.2809 0.6443 -0.3055
0.6025 -0.0205 0.7787 -0.1736
-0.5113 0.4647 -0.1532 -0.7065
-0.1789 -0.5971 0.3458 0.7014
-0.2428 0.5534 0.7656 -0.2203
0.5994 0.4058 0.5859 -0.3644
0.2667 -0.859 0.3455 0.2677
0.0945 -0.5597 -0.099 0.8173
-0.0118 0.6967 -0.0856 -0.7121
0.7156 -0.4832 0.5044 0.0026
0.2763 -0.5268 0.7186 0.3603
0.8266 -0.3452 0.4376 -0.0778
0.116 0.6695 -0.056 -0.7316
0.6151 0.3345 0.6877 0.1919
0.1038 -0.8667 0.3018 0.3833
0.5831 -0.0178 0.7955 -0.1637
0.037 -0.6355 0.31 0.7061
0.7588 0.1298 0.5319 0.3528
0.5467 -0.4505 -0.5599 0.4297
-0.3025 -0.6662 -0.3354 0.5935
