224 4
-0.3122 -0.6345 -0.3122 0.6345
0.7064 0.0305 0.7064 -0.0305
-0.4042 -0.5802 -0.4042 0.5802
-0.0346 0.7063 -0.0346 -0.7063
0.7 -0.1003 0.7 0.1003
0.5287 0.4695 0.5287 -0.4695
0.2448 0.6634 0.2448 -0.6634
0.7061 0.0376 0.7061 -0.0376
0.0014 0.7071 0.0014 -0.7071
0.687 -0.1673 0.687 0.1673
0.451 0.5446 0.451 -0.5446
-0.1408 -0.693 -0.1408 0.693
-0.3515 0.6136 -0.3515 -0.6136
0.0314 0.7064 0.0314 -0.7064
-0.4736 0.5251 -0.4736 -0.5251
-0.3398 -0.6201 -0.3398 0.6201
0.6685 0.2304 0.6685 -0.2304
0.6397 0.3014 0.6397 -0.3014
0.5631 0.4277 0.5631 -0.4277
0.3774 0.598 0.3774 -0.598
0.61 0.3577 0.61 -0.3577
-0.1795 -0.6839 -0.1795 0.6839
0.5786 0.4065 0.5786 -0.4065
0.5879 0.3928 0.5879 -0.3928
-0.4292 0.5619 -0.4292 -0.5619
-0.4476 0.5474 -0.4476 -0.5474
0.7069 0.0177 0.7069 -0.0177
0.2522 -0.6606 0.2522 0.6606
0.0323 0.7064 0.0323 -0.7064
-0.0872 -0.7017 -0.0872 0.7017
-0.0261 -0.7066 -0.0261 0.7066
-0.0247 0.7067 -0.0247 -0.7067
0.6235 0.3335 0.6235 -0.3335
0.3112 0.6349 0.3112 -0.6349
0.699 -0.1067 0.699 0.1067
0.0218 0.7068 0.0218 -0.7068
0.5549 0.4383 0.5549 -0.4383
0.6969 0.1195 0.6969 -0.1195
0.6536 0.2699 0.6536 -0.2699
0.707 0.011 0.707 -0.011
0.698 0.1133 0.698 -0.1133
0.4774 -0.5216 0.4774 0.5216
0.2074 -0.676 0.2074 0.676
0.6979 -0.1139 0.6979 0.1139
0.5983 0.3768 0.5983 -0.3768
0.5188 -0.4805 0.5188 0.4805
-0.0691 -0.7037 -0.0691 0.7037
-0.0602 0.7045 -0.0602 -0.7045
0.6563 -0.2632 0.6563 0.2632
0.5219 -0.477 0.5219 0.477
0.6901 -0.1542 0.6901 0.1542
0.0142 0.707 0.0142 -0.707
0.7065 0.0281 0.7065 -0.0281
0.4125 -0.5743 0.4125 0.5743
0.698 0.1133 0.698 -0.1133
-0.1766 0.6847 -0.1766 -0.6847
0.7043 0.0634 0.7043 -0.0634
0.012 0.707 0.012 -0.707
0.3201 0.6305 0.3201 -0.6305
0.6253 -0.3301 0.6253 0.3301
0.6942 -0.1347 0.6942 0.1347
0.6687 0.2299 0.6687 -0.2299
0.0535 -0.7051 0.0535 0.7051
0.0304 0.7065 0.0304 -0.7065
-0.4773 0.5218 -0.4773 -0.5218
0.0129 0.707 0.0129 -0.707
0.6537 0.2696 0.6537 -0.2696
-0.4684 -0.5297 -0.4684 0.5297
0.7071 0.0019 0.7071 -0.0019
0.6406 -0.2994 0.6406 0.2994
0.0484 -0.7054 0.0484 0.7054
-0.4572 0.5394 -0.4572 -0.5394
0.5702 -0.4182 0.5702 0.4182
-0.1253 0.6959 -0.1253 -0.6959
0.7068 -0.0196 0.7068 0.0196
0.7071 0.0026 0.7071 -0.0026
-0.018 -0.7069 -0.018 0.7069
0.6818 -0.1874 0.6818 0.1874
0.5069 0.493 0.5069 -0.493
0.6611 0.2508 0.6611 -0.2508
-0.1089 0.6987 -0.1089 -0.6987
0.6757 -0.2084 0.6757 0.2084
0.7035 -0.071 0.7035 0.071
0.6961 0.1243 0.6961 -0.1243
0.6418 -0.2968 0.6418 0.2968
0.7063 -0.0328 0.7063 0.0328
-0.093 0.701 -0.093 -0.701
0.6927 0.1422 0.6927 -0.1422
0.7071 0.0019 0.7071 -0.0019
0.6163 0.3467 0.6163 -0.3467
-0.3259 0.6275 -0.3259 -0.6275
0.6993 0.1049 0.6993 -0.1049
-0.3613 0.6078 -0.3613 -0.6078
-0.4816 0.5177 -0.4816 -0.5177
0.0079 0.7071 0.0079 -0.7071
0.7059 0.0414 0.7059 -0.0414
0.2645 0.6558 0.2645 -0.6558
0.6935 0.138 0.6935 -0.138
0.7013 -0.0907 0.7013 0.0907
-0.0378 0.7061 -0.0378 -0.7061
0.7064 0.0327 0.7064 -0.0327
-0.0167 -0.7069 -0.0167 0.7069
0.6786 -0.1988 0.6786 0.1988
0.707 0.0106 0.707 -0.0106
-0.061 -0.7045 -0.061 0.7045
0.6882 0.1626 0.6882 -0.1626
-0.0099 0.707 -0.0099 -0.707
-0.003 -0.7071 -0.003 0.7071
-0.0383 0.7061 -0.0383 -0.7061
0.5675 -0.4218 0.5675 0.4218
0.515 0.4846 0.515 -0.4846
0.6864 -0.1697 0.6864 0.1697
0.69 0.1544 0.69 -0.1544
0.702 0.0846 0.702 -0.0846
0.7052 0.0518 0.7052 -0.0518
-0.4624 0.535 -0.4624 -0.535
0.6991 0.1064 0.6991 -0.1064
0.0205 0.7068 0.0205 -0.7068
0.6988 -0.1082 0.6988 0.1082
-0.2613 0.6571 -0.2613 -0.6571
0.2831 0.648 0.2831 -0.648
0.0587 0.7047 0.0587 -0.7047
0.7026 0.0793 0.7026 -0.0793
-0.1418 -0.6927 -0.1418 0.6927
0.5841 0.3986 0.5841 -0.3986
0.3223 0.6294 0.3223 -0.6294
0.7046 -0.0597 0.7046 0.0597
0.0869 0.7017 0.0869 -0.7017
0.5014 -0.4986 0.5014 0.4986
-0.2243 0.6706 -0.2243 -0.6706
-0.0755 -0.7031 -0.0755 0.7031
0.1709 0.6861 0.1709 -0.6861
-0.2477 0.6623 -0.2477 -0.6623
0.6245 0.3316 0.6245 -0.3316
0.5683 0.4208 0.5683 -0.4208
-0.0167 -0.7069 -0.0167 0.7069
-0.0705 -0.7036 -0.0705 0.7036
-0.2974 0.6415 -0.2974 -0.6415
0.4519 0.5438 0.4519 -0.5438
-0.3422 0.6188 -0.3422 -0.6188
0.6404 -0.2998 0.6404 0.2998
0.6236 -0.3334 0.6236 0.3334
0.6765 0.2058 0.6765 -0.2058
0.2682 0.6543 0.2682 -0.6543
0.091 -0.7012 0.091 0.7012
0.0029 -0.7071 0.0029 0.7071
-0.0792 0.7027 -0.0792 -0.7027
0.6746 -0.2118 0.6746 0.2118
-0.3572 0.6102 -0.3572 -0.6102
-0.017 -0.7069 -0.017 0.7069
0.7063 0.0327 0.7063 -0.0327
0.5384 -0.4584 0.5384 0.4584
0.7066 -0.026 0.7066 0.026
-0.3458 -0.6168 -0.3458 0.6168
0.0512 0.7052 0.0512 -0.7052
0.0308 -0.7064 0.0308 0.7064
0.706 -0.0391 0.706 0.0391
0.5994 -0.3751 0.5994 0.3751
-0.0001 -0.7071 -0.0001 0.7071
0.6998 0.1012 0.6998 -0.1012
0.2562 -0.659 0.2562 0.659
0.2831 0.648 0.2831 -0.648
0.4956 0.5044 0.4956 -0.5044
0.6017 -0.3715 0.6017 0.3715
0.0934 -0.7009 0.0934 0.7009
0.491 -0.5088 0.491 0.5088
-0.4742 0.5245 -0.4742 -0.5245
-0.0168 -0.7069 -0.0168 0.7069
0.1145 0.6978 0.1145 -0.6978
0.14 0.6931 0.14 -0.6931
-0.0424 0.7058 -0.0424 -0.7058
0.5829 -0.4003 0.5829 0.4003
0.7011 -0.0922 0.7011 0.0922
0.446 0.5487 0.446 -0.5487
0.6828 -0.1839 0.6828 0.1839
0.6921 -0.145 0.6921 0.145
0.7071 -0.0003 0.7071 0.0003
0.5682 -0.4209 0.5682 0.4209
0.6476 0.284 0.6476 -0.284
0.6723 -0.219 0.6723 0.219
0.2353 -0.6668 0.2353 0.6668
0.5837 -0.3991 0.5837 0.3991
0.0163 -0.7069 0.0163 0.7069
-0.4909 -0.509 -0.4909 0.509
-0.0032 -0.7071 -0.0032 0.7071
-0.0969 0.7004 -0.0969 -0.7004
0.0334 -0.7063 0.0334 0.7063
0.0411 0.7059 0.0411 -0.7059
0.4841 0.5154 0.4841 -0.5154
-0.3656 0.6053 -0.3656 -0.6053
0.6838 0.18 0.6838 -0.18
-0.099 0.7001 -0.099 -0.7001
0.4256 0.5647 0.4256 -0.5647
0.0361 0.7062 0.0361 -0.7062
0.2185 0.6725 0.2185 -0.6725
0.0026 0.7071 0.0026 -0.7071
0.4126 -0.5742 0.4126 0.5742
0.7067 -0.0241 0.7067 0.0241
0.5862 0.3954 0.5862 -0.3954
-0.1822 0.6832 -0.1822 -0.6832
0.7071 0.0017 0.7071 -0.0017
-0.2211 -0.6717 -0.2211 0.6717
0.0921 0.7011 0.0921 -0.7011
0.6607 -0.2521 0.6607 0.2521
0.1957 0.6795 0.1957 -0.6795
0.1282 0.6954 0.1282 -0.6954
-0.0759 0.703 -0.0759 -0.703
-0.3317 -0.6245 -0.3317 0.6245
0.6888 -0.1599 0.6888 0.1599
0.5567 0.4359 0.5567 -0.4359
0.1346 -0.6942 0.1346 0.6942
0.4356 0.557 0.4356 -0.557
-0.0025 -0.7071 -0.0025 0.7071
-0.065 -0.7041 -0.065 0.7041
0.6049 -0.3661 0.6049 0.3661
-0.2943 0.6429 -0.2943 -0.6429
0.692 0.1454 0.692 -0.1454
0.7069 0.0171 0.7069 -0.0171
0.6906 -0.1519 0.6906 0.1519
0.7067 -0.0239 0.7067 0.0239
0.138 0.6935 0.138 -0.6935
-0.1269 0.6956 -0.1269 -0.6956
0.6703 0.2251 0.6703 -0.2251
0.6795 0.1957 0.6795 -0.1957
