0.9798,-0,-0,-0.1999
0.9997,0,0,-0.0234
0.0831,-0,0,0.9965
0.0111,0,0,0.9999
0.6693,-0,-0,-0.743
0.982,0,0,0.1889
0.9996,0,0,0.029
0.7924,-0,0,-0.61
0.7488,0,-0,-0.6628
0.0436,-0,-0,0.999
0.6952,-0,0,-0.7188
0.4647,-0,0,0.8855
0.9999,0,-0,0.0165
0.5608,-0,-0,-0.8279
0.9264,0,-0,0.3765
0.8491,0,0,0.5282
-0.1707,0,0,0.9853
0.2604,0,0,0.9655
-0.0509,-0,-0,0.9987
0.5201,0,0,-0.8541
0.7468,-0,-0,-0.6651
-0.009,0,0,1
-0.0164,0,0,0.9999
0.9925,-0,-0,-0.1226
0.9532,0,0,0.3023
0.9614,0,-0,0.2752
0.8888,0,-0,-0.4584
0.9996,0,0,0.028
0.6318,0,0,0.7752
0.9832,0,0,0.1826
0.7153,0,-0,0.6988
0.6462,0,-0,0.7632
0.6669,0,-0,-0.7451
-0.0581,0,-0,0.9983
0.3336,-0,-0,0.9427
0.9998,-0,-0,-0.021
0.7187,-0,-0,-0.6953
0.9808,-0,-0,-0.1952
0.5052,-0,-0,0.863
0.9559,-0,-0,0.2936
0.6266,-0,0,0.7793
0.6894,0,0,-0.7244
0.9936,0,-0,-0.1131
0.9174,-0,0,0.398
0.9969,0,0,-0.0789
0.6402,-0,-0,-0.7682
-0.088,0,-0,0.9961
-0.3027,-0,-0,0.9531
-0.4792,0,-0,0.8777
0.9752,0,0,-0.2212
-0.4371,-0,-0,0.8994
0.6335,-0,-0,-0.7737
0.9998,-0,0,-0.0207
0.9747,-0,0,0.2235
-0.4015,0,0,0.9158
0.9196,-0,0,-0.3928
0.5117,0,-0,0.8592
-0.012,-0,-0,0.9999
0.7387,-0,-0,-0.674
0.7973,-0,0,-0.6035
0.9995,-0,0,0.032
0.0078,0,-0,1
0.9701,-0,0,0.2426
0.8772,0,-0,-0.4802
0.189,0,0,0.982
0.9994,0,0,-0.0349
-0.2375,-0,-0,0.9714
0.886,-0,-0,-0.4638
-0.3196,0,-0,0.9475
0.9919,-0,-0,0.127
0.981,-0,-0,-0.1942
1,-0,-0,0.0099
0.4593,-0,0,0.8883
0.9995,0,0,-0.033
0.7413,0,-0,-0.6712
0.7156,0,-0,0.6985
0.4347,-0,0,0.9006
0.9985,-0,0,0.0555
0.8013,0,0,0.5982
0.732,0,0,-0.6813
0.4505,0,0,0.8928
0.9974,-0,-0,-0.0726
0.9756,0,-0,-0.2194
0.7772,0,-0,0.6292
0.9463,0,-0,-0.3232
0.9828,0,-0,-0.1846
0.9933,-0,0,-0.1152
-0.067,-0,-0,0.9978
0.7131,-0,-0,-0.7011
0.9994,-0,-0,0.0353
0.6321,-0,-0,0.7749
0.8303,-0,0,-0.5573
-0.1751,-0,-0,0.9846
0.8746,0,-0,-0.4849
1,0,0,0.0063
0.7492,-0,0,0.6624
0.6481,0,0,-0.7616
0.5794,-0,0,0.8151
0.7881,0,0,0.6155
0.9987,0,-0,0.05
0.7139,0,-0,-0.7003
0.9359,-0,0,0.3523
0.8698,-0,0,0.4934
0.3624,0,-0,0.932
-0.3852,-0,0,0.9228
0.9419,-0,0,0.3359
0.0082,0,0,1
0.9974,0,0,0.0715
0.7008,-0,-0,-0.7134
0.4495,-0,0,0.8933
-0.2323,-0,0,0.9726
0.8964,0,0,-0.4433
-0.3649,-0,0,0.931
-0.2518,-0,-0,0.9678
0.2648,-0,-0,0.9643
0.9982,0,-0,0.0603
0.3506,0,0,0.9365
0.8004,0,-0,0.5995
1,-0,0,-0.0077
0.8118,-0,0,0.5839
0.9997,0,-0,-0.0249
0.5433,-0,-0,0.8395
0.9106,-0,0,0.4133
0.6649,-0,0,0.7469
0.5942,0,-0,-0.8043
0.0434,0,-0,0.9991
0.9993,0,-0,-0.0365
0.5246,0,0,0.8514
0.7012,0,0,-0.7129
0.7734,-0,-0,0.6339
0.167,-0,-0,0.986
0.6635,0,-0,-0.7482
0.7026,-0,-0,-0.7116
0.0015,-0,0,1
0.526,0,0,-0.8505
0.6013,0,0,-0.799
-0.4809,-0,0,0.8768
0.864,0,0,0.5034
0.5369,0,-0,-0.8436
0.9049,0,-0,0.4256
0.9178,0,-0,0.397
0.9269,0,0,-0.3753
0.1245,-0,-0,0.9922
0.6863,-0,0,0.7273
0.895,-0,-0,0.4461
0.8666,-0,0,-0.499
0.9996,-0,-0,0.0296
0.9908,0,-0,-0.1354
-0.3735,-0,0,0.9276
0.9324,-0,0,0.3614
-0.1642,-0,0,0.9864
0.8062,-0,0,0.5916
0.2084,0,0,0.978
-0.1375,0,-0,0.9905
0.638,-0,0,0.7701
0.6805,-0,0,0.7327
0.0392,0,-0,0.9992
-0.2339,0,-0,0.9723
0.7412,0,0,0.6712
0.8628,0,-0,0.5055
0.9922,0,-0,-0.1245
0.7473,-0,0,0.6645
0.9992,0,-0,0.0394
0.9979,0,0,-0.0651
0.997,0,0,-0.0778
0.9964,-0,0,-0.0844
-0.0287,-0,0,0.9996
0.9989,0,-0,-0.0467
0.6084,0,0,-0.7936
0.9879,0,0,-0.1552
-0.3631,-0,0,0.9317
0.9998,0,-0,-0.0187
-0.4906,0,-0,0.8714
-0.3889,0,0,0.9213
0.8133,-0,0,0.5819
0.0411,0,0,0.9992
0.9931,-0,-0,-0.1169
0.0633,-0,-0,0.998
0.0103,-0,-0,0.9999
0.9817,0,-0,0.1903
-0.4301,0,-0,0.9028
0.7096,-0,0,0.7046
0.8576,-0,-0,0.5142
0.6017,0,0,0.7987
0.8377,-0,0,0.5462
0.9852,-0,-0,0.1715
0.9834,-0,-0,-0.1817
0.9266,0,-0,-0.376
0.1762,0,-0,0.9844
0.8172,-0,-0,-0.5764
0.9663,-0,-0,0.2575
0.9828,-0,0,-0.1849
0.4514,-0,0,0.8923
0.3505,0,-0,0.9366
-0.0323,0,-0,0.9995
0.9391,-0,-0,0.3435
0.9986,-0,-0,0.0535
0.6892,0,-0,-0.7245
0.738,-0,-0,-0.6748
0.995,-0,-0,0.0997
-0.4189,0,-0,0.908
0.9904,-0,-0,-0.1385
0.6953,0,-0,0.7188
0.9997,0,0,0.0253
0.6848,0,-0,-0.7287
0.992,-0,0,0.1263
0.9944,0,-0,0.106
-0.0522,0,0,0.9986
0.7772,-0,0,0.6292
0.6259,0,-0,0.7799
0.7239,-0,-0,0.6899
-0.1276,0,-0,0.9918
0.7059,0,-0,0.7083
0.9636,-0,0,0.2674
0.383,0,-0,0.9237
0.7041,-0,0,0.7101
0.6243,-0,0,0.7812
0.6665,-0,0,-0.7455
0.9862,0,0,0.1656
0.9072,-0,0,-0.4207
0.7212,0,0,-0.6927
0.882,0,0,0.4713
-0.1299,0,-0,0.9915
0.5878,-0,0,0.809
0.527,0,0,0.8499
-0.4978,0,0,0.8673
0.9999,-0,0,0.0165
0.8769,-0,-0,0.4806
-0.0328,0,0,0.9995
0.5432,0,0,-0.8396
0.7169,0,0,-0.6972
0.8471,0,0,-0.5314
0.7718,-0,0,0.6359
-0.3154,-0,-0,0.9489
-0.0927,0,-0,0.9957
0.9931,0,0,-0.1177
0.9324,0,-0,0.3615
-0.2637,0,-0,0.9646
-0.3449,0,-0,0.9386
0.621,-0,-0,-0.7838
-0.0001,-0,-0,1
0.9399,0,0,-0.3413
-0.491,0,-0,0.8712
0.946,0,-0,-0.3242
-0.4956,-0,-0,0.8686
0.6213,0,0,0.7836
0.3485,-0,0,0.9373
0.5988,0,-0,0.8009
0.7709,-0,-0,0.637
-0.0049,0,-0,1
0.6443,0,0,-0.7648
0.9968,0,0,0.0798
0.9991,0,-0,0.0435
0.9817,0,0,-0.1902
0.7042,-0,0,0.71
0.7988,-0,-0,0.6016
0.1158,-0,-0,0.9933
0.0828,-0,0,0.9966
0.4068,-0,0,0.9135
0.9502,-0,-0,0.3116
-0.4302,0,-0,0.9027
0.3795,0,0,0.9252
0.7979,0,-0,0.6027
0.8828,-0,-0,-0.4698
0.1453,0,0,0.9894
0.5622,0,0,0.827
0.9895,0,0,0.1443
0.7778,-0,-0,0.6285
0.615,0,0,-0.7885
0.8508,-0,0,-0.5255
0.9472,0,-0,-0.3206
0.9018,0,0,-0.4321
0.888,0,-0,-0.4598
-0.4014,0,0,0.9159
0.7576,0,0,-0.6527
0.87,-0,-0,0.4931
0.459,-0,0,0.8884
0.9302,-0,0,-0.367
0.2264,-0,-0,0.974
0.5977,0,0,0.8017
0.7167,-0,0,0.6974
0.6157,0,0,-0.788
0.8722,-0,0,-0.4892
0.6918,-0,0,-0.7221
0.214,0,-0,0.9768
0.407,-0,0,0.9134
0.6538,-0,-0,-0.7567
0.9973,-0,-0,-0.0733
0.9785,-0,-0,0.2064
0.7471,0,-0,0.6647
0.1282,0,-0,0.9917
0.9979,0,-0,0.0655
0.317,-0,-0,0.9484
0.5853,-0,-0,-0.8108
0.9994,-0,0,0.0351
0.6527,-0,-0,-0.7576
0.1066,-0,0,0.9943
0.1164,-0,0,0.9932
0.4826,0,-0,0.8759
-0.1653,0,0,0.9862
0.7927,-0,-0,-0.6097
0.8154,0,0,-0.5789
0.9312,-0,0,0.3644
0.9987,0,-0,-0.0504
-0.1043,0,0,0.9945
0.8935,0,-0,-0.4491
0.999,0,0,-0.0444
0.566,-0,0,0.8244
0.6587,-0,0,0.7524
-0.0117,-0,0,0.9999
0.0874,0,0,0.9962
0.9799,-0,-0,0.1994
0.9217,-0,0,0.3879
-0.4244,-0,-0,0.9055
0.807,-0,0,0.5905
0.7014,0,0,-0.7128
0.0026,-0,0,1
0.9596,0,0,0.2813
0.0616,-0,-0,0.9981
0.843,-0,0,-0.538
-0.084,0,0,0.9965
0.5541,0,0,-0.8325
0.8747,0,-0,0.4846
0.2147,0,-0,0.9767
0.5546,-0,-0,0.8321
0.8673,-0,-0,0.4977
0.6657,0,-0,0.7462
0.5592,0,0,-0.829
0.9997,-0,-0,0.0227
