1,0.69016772508621,-0.69016772508621,0.15384568274021,-0.15384577214718
2,0.29419305920601,-3.3754825601306e-09,3.8608521935046e-10,0.95574605464935
3,0.53316849470139,-3.6637626266156e-09,-2.6540565301048e-09,-0.84600907564163
4,-0.44231277704239,2.5073061404868e-09,2.5838349237972e-09,0.8968608379364
5,-0.16416484117508,-5.0438409004983e-10,3.3520066722303e-09,0.98643290996552
6,-0.17890924215317,-3.3669247945234e-10,3.1890636797982e-09,0.98386561870575
7,0.94880133867264,2.1518666848408e-09,2.7249296152831e-09,-0.31587344408035
8,0.952487885952,-1.1503878405428e-10,7.5683065370313e-10,0.30457651615143
9,0.020332928746939,-4.8978709976666e-09,1.4172661932932e-09,0.99979329109192
10,0.86540633440018,1.9697359299187e-09,-5.6024389571974e-09,0.50107073783875
11,0.99956506490707,4.1235499459447e-09,5.2183113385951e-10,0.029490679502487
12,0.67655020952225,4.1429895070166e-09,1.4690264560357e-09,0.7363965511322
13,0.79876106977463,4.0986112281871e-09,-1.679916872277e-09,-0.60164839029312
14,0.56369441747665,-2.1338903977153e-09,-6.6367922268995e-10,-0.82598340511322
15,0.73471069335938,-3.7677527764401e-09,-3.9567322751566e-09,-0.67838054895401
16,0.24265614151955,1.8873251850238e-09,4.4275703103835e-09,0.97011238336563
17,0.23487018048763,-1.2932844795088e-09,-2.751406436019e-09,0.97202676534653
18,0.12274514883757,-1.7471517288481e-10,3.8854226502849e-09,0.99243825674057
19,0.87688583135605,-4.2378252018693e-09,1.1094970497894e-09,-0.48069870471954
20,0.64733844995499,-2.2135306920745e-09,-5.2053814592057e-09,0.76220268011093
21,0.59902197122574,-4.6179033930116e-09,-1.0649895409998e-09,-0.80073261260986
22,0.41162952780724,-5.8523701440549e-09,1.9167367693029e-09,0.9113512635231
23,0.92659598588943,6.0728017059475e-10,-2.3496140588719e-09,-0.37605836987495
24,0.64985489845276,-3.4460170272865e-09,-1.2036035501595e-09,-0.76005828380585
25,0.6168138384819,-2.14262452225e-09,-3.5608502813034e-09,0.78710907697678
26,0.99712216854095,-4.8636428218174e-10,3.4952591931869e-09,0.075811438262463
27,0.99974828958511,2.5181573493072e-10,2.6688780074835e-09,-0.022437043488026
28,0.68595820665359,2.34776043051e-09,-4.5530512693404e-09,0.72764092683792
29,0.44968128204346,0.54569834470749,0.44968140125275,-0.54569834470749
30,-0.41349148750305,1.1549896594687e-09,-2.7979989436488e-09,0.91050797700882
31,0.5594162940979,-1.7640497063098e-08,1.0632856373149e-08,-0.82888686656952
32,0.47399416565895,-4.0845526960709e-09,-3.9330503298629e-09,0.88052797317505
33,0.50570756196976,-6.825199849736e-10,2.7180295791851e-09,0.86270499229431
34,0.78943973779678,-3.1878713002698e-09,2.206102633906e-09,-0.61382806301117
35,0.4272612631321,0.42726135253906,0.56342494487762,0.56342512369156
36,0.4899688065052,1.2448446717883e-09,2.9091697939521e-09,0.87173998355865
37,0.59707117080688,0.59707111120224,-0.37882193922997,-0.37882193922997
38,0.40337324142456,5.0988098188043e-09,-2.4565234291174e-09,0.91503554582596
39,0.66534459590912,2.3421351524888e-09,-2.9636133547228e-09,-0.7465363740921
40,0.89967656135559,-3.5322911262625e-09,-1.8371242305193e-09,0.43655708432198
41,0.053722973912954,1.2901849588687e-09,5.7722959745377e-09,0.99855589866638
42,0.88369202613831,-3.5539990950184e-09,-1.9843882093085e-09,0.46806877851486
