0.27827,-0.23615,-0.52442,0.76927
0.54003,-0.3947,0.73307,-0.12322
0.35416,-0.9054,-0.22512,-0.064415
0.13712,-0.58233,-0.74713,0.28963
-0.18321,-0.12271,0.92718,0.30284
0.048501,-0.96007,-0.067705,-0.26707
0.18194,-0.95922,-0.18413,-0.11351
0.13363,0.50728,0.81143,-0.25765
-0.14553,-0.23357,0.8735,-0.40156
-0.20702,-0.6806,-0.68229,-0.16857
0.38417,0.10257,-0.90956,0.12081
-0.25821,-0.8932,-0.3343,0.15417
-0.18052,0.11767,-0.93505,-0.28151
-0.045916,-0.65749,0.69396,0.28987
0.248,0.12745,-0.9384,-0.20413
0.12664,0.29862,-0.93681,0.13101
0.2631,-0.79738,0.43939,0.31923
0.19389,-0.86727,-0.3061,0.34141
0.4256,-0.88513,0.061195,0.17794
0.39889,-0.47543,-0.41872,0.66297
-0.29456,0.13097,0.94634,0.022896
0.11828,0.68056,-0.54018,0.48068
-0.30222,-0.7422,0.59665,0.042643
-0.22058,0.83928,0.32933,-0.37215
0.12424,-0.042348,0.90681,0.40059
0.16416,-0.97783,0.13003,0.00088757
-0.34221,-0.19119,-0.91944,-0.031082
-0.09413,-0.40207,-0.90749,-0.077047
0.1543,0.069104,0.93379,0.31535
0.085319,0.67548,-0.66408,0.30894
-0.076319,-0.85975,0.40759,0.29813
0.3895,-0.4883,-0.41324,0.66264
-0.75976,0.39697,0.44506,0.25904
-0.4843,-0.87043,-0.036201,-0.080557
-0.384,-0.20733,0.89936,0.026597
0.23292,-0.90655,0.34852,0.049505
0.38512,-0.20688,-0.87702,0.19931
0.14233,-0.4086,0.81453,-0.38643
-0.15204,-0.63451,0.64459,-0.39847
-0.099077,-0.96909,-0.22593,0.0011411
0.1019,-0.81038,0.52749,-0.23379
-0.21937,0.37614,0.50046,-0.74828
-0.37085,-0.4129,0.76898,-0.31726
0.18312,0.72982,-0.51518,0.4104
0.2188,0.1182,-0.96174,-0.11494
-0.30531,-0.72086,0.58169,0.22087
-0.32976,0.76984,-0.54642,-0.0058642
-0.2843,0.9555,0.052133,-0.058918
-0.19621,-0.97016,0.083499,0.11541
-0.1832,0.82808,0.5137,0.12975
-0.38658,-0.57287,-0.71881,0.075394
-0.14388,-0.91071,-0.37499,-0.096323
0.13082,0.54806,-0.82601,-0.015063
-0.26204,-0.47123,0.74135,0.3996
0.24055,0.80183,0.44724,0.31493
-0.086278,-0.4666,0.87881,-0.050334
0.02852,0.1351,0.99036,0.01077
0.38546,-0.91333,0.13117,-0.0068285
-0.69636,0.45649,0.48705,0.26361
0.03465,-0.0070705,0.97134,0.23507
-0.008016,-0.68567,-0.63883,0.34885
-0.08393,-0.70458,0.67839,-0.19054
-0.15256,0.72371,0.64747,-0.18373
0.1756,0.892,0.33766,0.24389
0.18188,0.67856,0.71166,0.0046051
-0.24532,0.4634,-0.77009,0.36338
0.36791,-0.47094,-0.7873,-0.15174
0.20402,-0.40163,-0.887,0.10148
-0.18485,0.90314,0.3664,-0.12616
-0.23141,0.91339,0.30994,0.12689
-0.34201,-0.70057,0.60516,-0.16128
-0.30295,-0.39721,0.85745,0.12339
-0.16748,0.012078,0.93814,0.30283
-0.1788,-0.13619,-0.88138,0.41551
0.072083,0.82775,0.5137,-0.21391
-0.12037,-0.70184,0.67133,-0.20555
0.17204,-0.97743,0.03192,-0.11839
-0.35415,0.59103,-0.70755,0.15696
-0.21367,0.95025,-0.021106,0.22568
0.15054,-0.98418,0.092919,-0.0091886
0.31764,0.73439,-0.56188,-0.2099
0.030967,-0.094199,0.92373,-0.36998
-0.34474,-0.045467,0.93305,0.092195
-0.21117,0.427,0.85125,0.22013
0.085205,0.041743,-0.95732,-0.27302
-0.40801,0.41987,0.80776,-0.069016
0.15665,0.93737,-0.25384,-0.17988
-0.27132,-0.62935,0.62767,0.36923
0.15793,-0.88372,-0.18753,0.39866
0.047775,-0.99282,0.10877,0.01406
-0.003119,-0.90957,0.26717,0.31826
-0.28245,-0.89016,0.30203,-0.19135
0.086978,0.71424,-0.64022,-0.26909
0.35279,-0.91213,-0.19971,0.060645
0.22174,-0.84596,-0.25915,-0.40991
0.043408,0.63785,-0.76205,-0.10261
-0.55068,0.42461,-0.71154,0.10081
-0.082423,-0.80147,-0.58613,-0.085463
0.22373,0.59752,0.73191,-0.23921
-0.11826,-0.48006,-0.76858,-0.406
0.33917,0.18137,-0.92155,-0.053113
-0.20839,0.65588,-0.67209,-0.27328
0.22597,-0.24308,-0.93493,-0.1255
-0.0073911,0.57642,-0.737,0.35287
0.034859,0.78492,0.61323,0.081457
-0.29951,0.26476,-0.89788,-0.18438
-0.16673,0.9767,-0.12538,0.050379
-0.12164,-0.79202,0.53766,-0.26234
0.30097,0.7482,0.56671,-0.16869
-0.10794,0.85823,0.20486,-0.45807
0.35749,0.91684,0.16812,0.057791
-0.34818,-0.76349,0.5044,-0.20356
-0.19079,-0.19073,0.94065,0.20592
-0.12932,0.9202,-0.20709,-0.30596
-0.2006,0.066455,0.94694,-0.24218
-0.057484,-0.027052,0.88922,0.45305
-0.17657,-0.10042,-0.97767,-0.053853
-0.28362,-0.88772,0.36152,-0.02868
0.036414,-0.65004,-0.75483,0.07972
0.25379,-0.48439,0.83671,0.029425
0.12836,0.12068,0.85316,0.49099
-0.095231,0.1241,-0.98683,0.041297
-0.33026,-0.74606,-0.5521,-0.17178
-0.36556,-0.51645,0.74515,-0.21071
-0.035691,-0.21268,-0.94804,-0.23392
0.20745,0.60095,-0.76973,0.057893
0.11702,0.32387,-0.92955,0.13168
0.052739,-0.34983,0.92961,0.1033
-0.081142,-0.60583,0.65332,-0.44672
-0.00026366,0.9954,-0.012316,0.094962
-0.38513,0.0089604,-0.92004,0.071542
-0.11032,-0.97342,-0.0012681,0.20072
-0.055937,-0.93027,-0.29112,0.21614
0.089417,0.75601,-0.40802,0.50396
-0.029786,-0.83347,0.45659,0.30979
0.042964,-0.24532,-0.83681,-0.48757
0.41344,-0.87881,0.2155,-0.10156
-0.21012,-0.90443,-0.3433,-0.14144
-0.15526,-0.7134,0.60903,-0.3099
0.39542,0.82026,-0.40385,-0.087925
-0.25096,0.6962,-0.64047,0.20525
0.0976,-0.60576,-0.78955,0.012059
0.2575,-0.92245,0.057143,0.28198
-0.16823,-0.66822,-0.66603,-0.28564
0.29552,-0.27878,0.91321,-0.031566
-0.32258,0.011272,0.90528,-0.27621
0.040394,-0.25879,-0.91085,0.31898
-0.098451,-0.91214,0.32255,0.23296
-0.010385,0.51525,0.83086,0.20997
0.24504,0.31637,-0.81746,0.41428
0.30206,-0.82562,0.21339,0.42611
-0.29796,0.95091,0.049035,-0.067645
0.06909,0.85029,0.51298,-0.095333
0.083571,0.78576,0.57827,-0.20297
-0.11451,0.28327,-0.91258,0.27173
0.33912,-0.83472,0.41882,0.11327
0.29941,0.49266,0.80596,-0.13442
0.098556,0.74262,-0.65669,0.086879
-0.26502,-0.89862,-0.13696,-0.32169
0.043491,-0.74373,0.61225,0.26482
0.15183,0.75722,0.54104,-0.33294
-0.20311,0.92639,-0.31686,-0.011927
-0.22163,-0.80017,-0.55508,-0.05001
-0.098043,0.87769,-0.12544,0.452
0.27503,0.95915,0.044466,-0.049073
0.069458,0.22981,-0.92268,0.30169
0.32831,-0.80104,-0.3923,0.31089
-0.20753,0.1559,0.90751,-0.33022
-0.21187,-0.24712,-0.93339,-0.15112
-0.035841,0.71604,0.69344,-0.07178
0.31568,0.44768,0.83618,0.027024
-0.38419,-0.79025,0.42189,0.22339
0.10899,0.97941,-0.16723,0.030086
0.054477,0.36893,-0.92768,0.018228
0.36464,-0.77063,0.52062,0.046069
-0.39531,0.57882,0.71323,-0.00056202
0.31764,-0.65923,-0.63981,-0.23485
-0.27172,-0.091774,-0.95773,-0.022129
0.54691,-0.83358,-0.0065126,-0.077453
0.074318,0.6761,-0.64326,0.35153
0.36418,-0.20167,-0.90319,0.10466
-0.37645,0.91754,0.070698,-0.10676
0.1949,0.36937,-0.87162,0.25662
-0.37174,-0.88827,-0.10586,-0.24814
0.50418,-0.0414,0.85001,-0.14689
-0.15581,-0.58909,0.76664,0.20239
0.16521,-0.90226,-0.39536,0.048201
0.42814,-0.86388,0.10399,-0.24412
-0.45088,0.87229,0.16842,0.0863
-0.68218,0.54573,0.28465,-0.39469
0.33038,0.051966,0.88732,-0.31751
-0.17786,0.27343,-0.88819,0.3236
0.26006,-0.32064,-0.55224,0.72429
0.26084,0.22099,-0.89802,-0.27691
0.13183,0.91162,0.33235,-0.20278
0.46844,0.1121,0.81592,-0.31981
-0.078985,0.92877,-0.087269,0.35146
0.078081,0.97783,0.17363,0.087236
0.2227,-0.90014,0.37406,-0.015253
0.2742,-0.54788,0.65738,-0.43875
0.41239,0.17133,-0.84464,0.29524
-0.14754,-0.15394,0.91779,0.33495
-0.077713,0.96641,-0.2247,0.097544
0.1927,0.12068,-0.92136,-0.31528
-0.45196,-0.82952,0.31781,-0.081438
-0.54366,0.23776,-0.8048,-0.014085
-0.057312,0.73045,0.63946,-0.2329
-0.27153,0.57246,-0.68452,0.36055
0.24681,-0.6065,0.75529,0.027871
-0.53667,0.60869,-0.57599,-0.098579
0.05213,0.30434,-0.94586,0.10007
-0.25896,-0.23298,-0.93592,0.052015
0.39333,-0.40375,0.82399,-0.057615
0.097457,-0.29715,-0.55834,0.76841
-0.21626,0.7917,0.32326,-0.47111
0.057876,0.93353,0.14118,-0.3244
-0.24256,0.79376,0.55699,0.029603
0.067053,0.72881,-0.67977,0.047548
