118 4
-0.4624 0.8225 0.2098 0.2562
0.3057 -0.1298 0.6422 -0.6908
0.6746 -0.3655 0.5672 -0.2993
-0.0872 0.0159 0.5178 -0.8509
-0.0285 -0.3684 0.4138 -0.832
-0.183 0.5939 0.6495 -0.4382
-0.734 0.1609 0.5977 -0.2795
-0.5623 0.7003 -0.4351 -0.0651
0.7565 -0.5422 -0.3621 -0.0512
-0.4045 0.262 0.7342 -0.4783
-0.2548 -0.201 -0.8225 0.4671
0.0595 -0.6143 -0.3977 0.6789
-0.7712 0.4106 0.1928 -0.4466
-0.2872 -0.2429 0.5254 -0.7632
0.7228 -0.2309 -0.5782 0.2999
-0.3589 -0.2841 -0.6831 0.5691
-0.2384 0.2574 0.6604 -0.6639
0.3391 -0.007 -0.7957 0.5018
-0.5196 0.6807 0.4291 -0.2872
0.4916 0.0117 -0.5721 0.6564
0.7649 -0.635 0.0551 0.0935
0.9454 -0.008 0.1064 0.3079
0.5655 -0.6817 0.3695 0.281
0.5452 -0.2633 0.612 -0.5088
-0.063 -0.0912 -0.8313 0.5447
0.6209 -0.5651 0.1795 -0.5127
0.6685 -0.6667 0.051 -0.3256
0.6063 -0.6544 0.2938 -0.3433
0.6108 -0.1275 0.7496 -0.2208
0.0315 -0.5569 -0.661 0.502
-0.3361 0.6254 0.2843 -0.6443
-0.0152 0.1104 -0.6368 0.763
-0.3364 -0.2652 -0.7294 0.5334
-0.805 0.0287 0.1047 0.5833
0.6381 -0.511 -0.5681 0.0949
0.6805 -0.5836 -0.3435 -0.28
0.0358 -0.49 0.6497 -0.5802
-0.2683 0.5055 0.5545 -0.6042
-0.6791 0.5889 0.4351 -0.0525
-0.8789 0.4045 0.2529 -0.0065
-0.7916 0.4418 0.1765 0.3834
0.4543 0.0721 0.4188 -0.783
0.5365 -0.5354 -0.6495 0.0611
-0.6087 0.7396 -0.2018 -0.2043
0.0559 0.2242 -0.6531 0.7212
-0.5117 0.1768 -0.397 0.7412
-0.411 0.6396 -0.1308 0.6363
-0.1881 -0.2777 0.5645 -0.7543
0.7254 -0.5675 -0.3499 -0.1712
0.3371 -0.5916 0.4781 -0.5547
0.6989 -0.6459 -0.2989 -0.0719
0.6394 -0.3324 0.644 -0.2568
-0.4681 0.7916 0.2324 0.3167
0.412 0.1039 -0.7118 0.5593
0.6899 -0.3091 0.6546 -0.0044
-0.3295 0.6466 -0.2585 0.6376
0.713 -0.6568 0.2245 -0.0992
0.7241 -0.5203 -0.1146 -0.4379
-0.1829 -0.0517 0.8053 -0.5615
-0.6545 0.1999 0.6183 -0.3866
-0.1922 0.3741 0.5292 -0.7369
-0.5467 0.2467 0.7014 -0.3851
0.6419 -0.0839 0.5059 -0.5701
-0.5964 0.0239 0.6327 -0.4934
0.0779 -0.1959 0.8218 -0.5293
-0.0824 -0.6345 -0.7619 0.101
0.2124 -0.1126 -0.7488 0.6177
-0.3348 0.6636 0.1086 -0.6602
-0.6308 0.4298 0.5875 -0.269
-0.1882 -0.3378 -0.6798 0.6232
0.6113 -0.7377 -0.1922 -0.2124
0.5399 -0.7213 0.0192 0.4335
-0.0841 0.4865 -0.585 0.6435
0.5594 -0.7313 -0.2469 -0.3022
0.3068 0.136 -0.6676 0.6646
0.6955 -0.5761 -0.3978 -0.1617
0.6841 -0.7273 0.0497 -0.0213
-0.2023 -0.1879 0.8458 -0.4565
-0.7512 0.6131 -0.2205 -0.1057
0.2812 -0.5531 -0.4371 0.6511
-0.1211 0.4281 -0.5957 0.6688
0.1486 0.1956 -0.4426 0.8624
-0.4387 0.1722 -0.661 0.5839
0.4048 -0.7834 -0.1216 -0.4557
-0.4666 0.8227 0.0576 -0.3196
-0.0951 -0.0072 -0.6063 0.7895
0.4589 -0.7341 0.0622 -0.4968
0.6104 -0.7342 0.023 0.2965
0.8055 -0.4526 0.0595 0.3778
0.4668 -0.1237 0.8041 -0.3468
0.9039 -0.0203 -0.0774 -0.4202
0.5004 -0.1751 0.7797 -0.3331
-0.0289 0.4195 -0.3831 0.8225
0.0852 0.0114 0.5809 -0.8094
0.0404 -0.6336 0.4209 -0.6479
0.1043 0.0648 0.8875 -0.4441
-0.7298 0.4531 0.5075 -0.0673
-0.5328 0.6002 -0.1411 -0.5796
0.3558 0.0286 -0.7606 0.5423
-0.6757 0.4319 -0.4258 0.4191
0.8364 -0.5395 -0.0942 0.0219
0.1129 -0.6546 0.3795 -0.644
-0.6377 0.644 0.4211 -0.0369
0.8229 -0.5637 -0.0566 -0.043
0.6315 -0.7067 0.2988 -0.1122
0.2035 -0.1703 -0.6742 0.6892
-0.6364 0.7269 0.1224 -0.2271
0.457 0.0553 0.7817 -0.4208
-0.028 -0.2421 0.4463 -0.861
0.43 -0.6393 0.065 0.6342
-0.366 -0.1495 0.528 -0.7516
-0.2428 -0.1989 -0.6389 0.7023
-0.4786 0.8424 0.1716 0.1782
-0.6261 0.7652 -0.1402 0.054
-0.3037 0.5225 0.344 -0.7187
0.5425 -0.8381 0.0039 0.0575
0.2245 -0.7749 -0.1075 0.5811
0.149 0.2048 -0.8665 0.4301
